name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"ZÃ¼rich, ZH, Schweiz",1998-06-12,12.1,8.3,9.5,12.1,6.1,8.5,7.8,89.1,9.014,100.0,8.33,rain,,207.5,,20.5,243.7,1015.1,89.1,9.2,,,,,1998-06-12T05:28:54,1998-06-12T21:22:34,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-13,16.1,6.1,10.6,16.1,6.1,10.6,4.1,67.5,0.029,100.0,8.33,rain,,217.5,,11.2,75.6,1020.0,54.3,16.0,,,,,1998-06-13T05:28:45,1998-06-13T21:23:07,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-14,18.1,6.1,12.1,18.1,6.1,12.1,7.9,76.3,0.099,100.0,4.17,rain,,215.0,,16.5,219.9,1014.7,80.2,15.0,,,,,1998-06-14T05:28:38,1998-06-14T21:23:37,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-15,16.1,9.1,12.5,16.1,8.0,12.4,9.7,83.5,1.191,100.0,8.33,rain,,222.5,,14.8,182.1,1015.7,78.9,18.1,,,,,1998-06-15T05:28:33,1998-06-15T21:24:06,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-16,15.1,10.1,12.0,15.1,10.1,12.0,8.2,78.5,3.0,100.0,8.33,rain,,225.0,,24.1,259.3,1020.9,78.6,15.6,,,,,1998-06-16T05:28:32,1998-06-16T21:24:32,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-17,19.1,6.1,13.9,19.1,6.1,13.9,6.7,64.6,0.007,100.0,4.17,rain,,225.0,,14.8,264.0,1026.5,74.0,17.0,,,,,1998-06-17T05:28:32,1998-06-17T21:24:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-18,22.1,9.1,15.9,22.1,9.1,15.9,7.5,60.3,0.0,0.0,0.0,,,215.0,,14.8,298.9,1026.4,78.1,17.9,,,,,1998-06-18T05:28:36,1998-06-18T21:25:16,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-19,25.1,9.1,17.8,25.1,9.1,17.8,9.4,62.1,0.0,0.0,0.0,,,202.5,,7.5,16.0,1024.9,35.8,21.6,,,,,1998-06-19T05:28:41,1998-06-19T21:25:35,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-20,30.1,11.1,21.0,29.0,11.1,20.8,12.2,61.4,0.0,0.0,0.0,,,190.0,,9.3,316.0,1022.7,34.5,24.3,,,,,1998-06-20T05:28:50,1998-06-20T21:25:51,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06669099999,06643099999,06672099999,06681099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-21,32.1,14.1,23.8,30.8,14.1,23.7,14.4,60.2,0.0,0.0,0.0,,,177.5,,13.0,257.1,1021.0,24.4,17.2,,,,,1998-06-21T05:29:00,1998-06-21T21:26:05,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-22,25.1,18.1,21.6,25.1,18.1,21.6,14.6,65.3,0.0,0.0,0.0,,,162.5,,20.5,280.8,1021.6,63.5,13.5,,,,,1998-06-22T05:29:13,1998-06-22T21:26:16,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-23,24.1,16.1,20.0,24.1,16.1,20.0,10.4,55.4,0.01,100.0,4.17,rain,,157.5,,16.6,300.9,1020.5,63.0,14.1,,,,,1998-06-23T05:29:29,1998-06-23T21:26:25,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-24,25.1,13.1,20.1,25.1,13.1,20.1,11.6,59.4,0.0,0.0,0.0,,,155.0,,11.2,52.1,1015.5,66.0,18.5,,,,,1998-06-24T05:29:47,1998-06-24T21:26:31,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-25,28.1,12.1,20.0,28.1,12.1,20.0,13.6,69.2,0.0,0.0,0.0,,,145.0,,22.3,277.2,1013.2,50.2,12.3,,,,,1998-06-25T05:30:07,1998-06-25T21:26:34,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-26,22.1,16.1,18.3,22.1,16.1,18.3,15.6,84.3,2.979,100.0,8.33,rain,,125.0,,9.4,251.0,1015.7,84.0,10.3,,,,,1998-06-26T05:30:30,1998-06-26T21:26:35,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-27,27.1,15.1,20.0,27.7,15.1,20.1,16.4,81.6,0.106,100.0,4.17,rain,,100.0,,14.8,229.2,1014.3,80.4,8.4,,,,,1998-06-27T05:30:55,1998-06-27T21:26:34,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-28,19.1,16.1,17.6,19.1,16.1,17.6,14.1,80.6,7.934,100.0,4.17,rain,,90.0,,16.6,269.8,1018.3,87.8,11.2,,,,,1998-06-28T05:31:22,1998-06-28T21:26:30,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-29,24.1,15.1,19.5,24.1,15.1,19.5,12.4,65.8,0.001,100.0,4.17,rain,,77.5,,11.2,298.9,1019.2,56.7,13.6,,,,,1998-06-29T05:31:52,1998-06-29T21:26:23,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-06-30,25.1,12.1,18.8,25.1,12.1,18.8,12.5,68.5,0.0,0.0,0.0,,,72.5,,16.6,286.4,1015.4,67.3,13.1,,,,,1998-06-30T05:32:23,1998-06-30T21:26:14,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06681099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-01,25.1,12.1,18.8,25.1,12.1,18.8,12.8,69.4,0.0,0.0,0.0,,,67.5,,18.3,36.2,1011.6,66.5,12.6,,,,,1998-07-01T05:32:57,1998-07-01T21:26:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06681099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-02,17.1,13.0,15.3,17.1,13.0,15.3,13.4,88.5,0.605,100.0,8.33,rain,,60.0,,16.6,18.7,1012.0,92.2,6.3,,,,,1998-07-02T05:33:33,1998-07-02T21:25:47,0.27,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06681099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-03,18.1,14.0,15.7,18.1,14.0,15.7,13.8,88.6,1.021,100.0,8.33,rain,,60.0,,16.5,272.5,1015.3,94.2,6.3,,,,,1998-07-03T05:34:11,1998-07-03T21:25:30,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-04,21.1,13.1,16.7,21.1,13.1,16.7,11.7,74.1,2.994,100.0,4.17,rain,,57.5,,18.4,284.5,1021.8,54.0,9.7,,,,,1998-07-04T05:34:51,1998-07-04T21:25:10,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-05,22.1,14.1,17.5,22.1,14.1,17.5,11.1,67.0,0.0,0.0,0.0,,,52.5,,18.4,273.6,1019.9,77.8,10.9,,,,,1998-07-05T05:35:33,1998-07-05T21:24:48,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-06,25.1,12.1,19.1,25.1,12.1,19.1,12.7,68.3,0.0,0.0,0.0,,,42.5,,14.8,282.5,1013.4,32.9,11.3,,,,,1998-07-06T05:36:17,1998-07-06T21:24:23,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-07,23.1,12.1,17.1,23.1,12.1,17.1,12.2,74.1,8.916,100.0,4.17,rain,,32.5,,22.3,315.0,1008.3,75.2,11.5,,,,,1998-07-07T05:37:02,1998-07-07T21:23:56,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-08,16.1,10.8,13.0,16.1,10.8,13.0,7.7,71.4,0.53,100.0,4.17,rain,,37.5,,29.5,271.7,1015.2,89.8,11.0,,,,,1998-07-08T05:37:50,1998-07-08T21:23:26,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-09,20.1,9.1,14.6,20.1,8.6,14.6,10.0,75.1,1.004,100.0,4.17,rain,,40.0,,18.4,230.2,1016.9,88.6,10.8,,,,,1998-07-09T05:38:39,1998-07-09T21:22:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06681099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-10,21.1,13.3,16.8,21.1,13.3,16.8,12.5,76.5,0.503,100.0,8.33,rain,,20.0,,14.8,252.9,1016.7,88.3,10.6,,,,,1998-07-10T05:39:30,1998-07-10T21:22:19,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-11,22.1,15.1,18.1,22.1,15.1,18.1,13.0,73.2,0.003,100.0,4.17,rain,,12.5,,25.9,275.7,1015.6,88.4,17.7,,,,,1998-07-11T05:40:23,1998-07-11T21:21:42,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-12,28.1,17.1,21.7,27.4,17.1,21.6,11.5,53.8,0.0,0.0,0.0,,,10.0,,25.9,256.4,1013.4,54.6,25.3,,,,,1998-07-12T05:41:17,1998-07-12T21:21:02,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-13,27.5,13.1,19.2,27.8,13.1,19.2,13.6,71.6,0.0,0.0,0.0,,,,,27.7,241.3,1011.1,77.3,18.6,,,,,1998-07-13T05:42:13,1998-07-13T21:20:19,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-14,20.1,11.1,15.8,20.1,11.1,15.8,9.3,68.3,2.02,100.0,4.17,rain,,,,18.4,296.8,1015.0,56.4,13.3,,,,,1998-07-14T05:43:10,1998-07-14T21:19:35,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-15,21.1,11.1,16.0,21.1,11.1,16.0,7.7,59.9,0.0,0.0,0.0,,,,,16.6,283.8,1016.9,60.4,16.8,,,,,1998-07-15T05:44:08,1998-07-15T21:18:48,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-16,18.1,10.1,14.6,18.1,10.1,14.6,10.6,77.5,0.0,0.0,0.0,,,,,14.8,244.7,1017.2,81.4,12.3,,,,,1998-07-16T05:45:08,1998-07-16T21:17:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-17,24.1,13.1,19.2,24.1,13.1,19.2,13.7,72.5,9.922,100.0,4.17,rain,,,,22.3,291.6,1016.0,61.3,13.5,,,,,1998-07-17T05:46:10,1998-07-17T21:17:07,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06680099999,06670099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-18,26.1,16.1,20.9,26.1,16.1,20.9,14.1,66.8,0.0,0.0,0.0,,,,,18.4,280.4,1015.4,61.9,16.3,,,,,1998-07-18T05:47:12,1998-07-18T21:16:13,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-19,32.1,13.1,22.6,31.7,13.1,22.6,14.5,64.0,0.0,0.0,0.0,,,,,11.1,207.2,1015.0,38.3,16.4,,,,,1998-07-19T05:48:16,1998-07-19T21:15:17,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-20,34.1,17.1,25.5,32.5,17.1,25.2,15.1,57.4,0.0,0.0,0.0,,,,,13.0,315.0,1014.0,43.7,14.1,,,,,1998-07-20T05:49:21,1998-07-20T21:14:19,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-21,31.1,17.1,23.5,30.1,17.1,23.3,15.0,63.0,0.0,0.0,0.0,,,,,16.6,271.7,1012.4,49.8,13.2,,,,,1998-07-21T05:50:27,1998-07-21T21:13:18,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-22,26.1,17.1,21.1,26.1,17.1,21.1,16.2,75.8,1.986,100.0,4.17,rain,,,,11.2,26.0,1017.9,78.4,11.0,,,,,1998-07-22T05:51:34,1998-07-22T21:12:15,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-23,31.1,15.1,23.1,30.1,15.1,23.0,15.1,65.2,0.0,0.0,0.0,,,,,20.5,273.1,1016.4,36.0,10.0,,,,,1998-07-23T05:52:41,1998-07-23T21:11:11,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-24,26.1,16.8,21.0,26.1,16.8,21.0,16.3,76.1,5.942,100.0,4.17,rain,,,,13.0,92.1,1018.5,79.6,11.6,,,,,1998-07-24T05:53:50,1998-07-24T21:10:04,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-25,24.1,15.1,20.1,24.1,15.1,20.1,14.6,72.6,0.008,100.0,8.33,rain,,,,12.9,40.0,1018.3,51.8,12.3,,,,,1998-07-25T05:55:00,1998-07-25T21:08:55,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-26,29.1,14.1,20.9,28.1,14.1,20.8,14.1,68.9,0.0,0.0,0.0,,,,,9.3,22.0,1014.9,34.9,13.1,,,,,1998-07-26T05:56:11,1998-07-26T21:07:44,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-27,20.1,16.1,18.3,20.1,16.1,18.3,16.1,87.0,3.012,100.0,4.17,rain,,,,20.5,251.0,1012.9,87.5,9.5,,,,,1998-07-27T05:57:22,1998-07-27T21:06:31,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-28,20.1,15.5,17.5,20.1,15.5,17.5,13.1,77.2,10.966,100.0,8.33,rain,,,,20.5,284.4,1014.7,81.5,12.1,,,,,1998-07-28T05:58:34,1998-07-28T21:05:17,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-29,24.1,14.6,19.3,24.1,14.6,19.3,13.0,68.5,0.004,100.0,4.17,rain,,,,20.5,261.1,1012.8,64.2,15.2,,,,,1998-07-29T05:59:47,1998-07-29T21:04:00,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-30,25.5,14.1,18.5,25.5,14.1,18.5,13.5,74.0,0.0,0.0,0.0,,,,,20.5,275.0,1011.9,42.5,20.8,,,,,1998-07-30T06:01:01,1998-07-30T21:02:42,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-07-31,21.1,13.8,16.6,21.1,13.8,16.6,13.4,82.4,3.281,100.0,8.33,rain,,,,13.0,182.5,1016.8,88.0,13.7,,,,,1998-07-31T06:02:15,1998-07-31T21:01:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-08-01,22.6,15.1,17.7,22.6,15.1,17.7,14.2,81.1,0.007,100.0,8.33,rain,,,,27.7,8.9,1014.8,74.7,13.6,,,,,1998-08-01T06:03:29,1998-08-01T21:00:00,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-08-02,20.1,13.6,15.6,20.1,13.6,15.6,13.9,89.9,2.982,100.0,4.17,rain,,,,16.6,313.6,1018.3,90.5,8.1,,,,,1998-08-02T06:04:45,1998-08-02T20:58:36,0.32,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-08-03,19.1,14.0,16.3,19.1,14.0,16.3,14.4,88.9,3.983,100.0,4.17,rain,,,,9.4,17.1,1022.8,93.3,9.1,,,,,1998-08-03T06:06:00,1998-08-03T20:57:11,0.35,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-08-04,21.1,15.3,17.8,21.1,15.3,17.8,15.2,85.2,0.001,100.0,4.17,rain,,,,11.2,231.7,1023.8,87.8,11.2,,,,,1998-08-04T06:07:16,1998-08-04T20:55:44,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-08-05,24.1,15.0,19.4,24.1,15.0,19.4,14.6,75.2,0.011,100.0,8.33,rain,,,,11.2,39.9,1026.4,68.5,12.8,,,,,1998-08-05T06:08:33,1998-08-05T20:54:15,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
"ZÃ¼rich, ZH, Schweiz",1998-08-06,26.1,11.1,18.7,26.1,11.1,18.7,10.6,62.6,0.0,0.0,0.0,,,,,18.4,55.7,1025.7,8.2,16.4,,,,,1998-08-06T06:09:50,1998-08-06T20:52:45,0.45,Clear,Clear conditions throughout the day.,clear-day,"06689099999,06670099999,06680099999,06643099999,06672099999,06639099999,06660099999"
