name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"ZÃ¼rich, ZH, Schweiz",2020-06-10,14.8,11.8,12.7,14.8,11.8,12.7,11.2,90.8,13.906,100,79.17,rain,0.0,0.0,18.9,9.9,295.1,1012.6,85.7,9.2,76.6,6.6,3,,2020-06-10T05:29:14,2020-06-10T21:21:51,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-11,19.9,11.5,14.5,19.9,11.5,14.5,10.9,80.9,3.213,100,41.67,rain,0.0,0.0,23.4,13.2,53.2,1008.9,69.0,9.2,184.1,16.1,7,,2020-06-11T05:29:02,2020-06-11T21:22:27,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-12,26.5,10.7,18.2,26.5,10.7,18.2,9.8,63.9,0.0,0,0.0,,0.0,0.0,30.1,14.3,79.3,1005.1,31.0,10.0,339.8,29.3,9,,2020-06-12T05:28:51,2020-06-12T21:23:01,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-13,24.2,12.8,17.4,24.2,12.8,17.4,11.9,72.1,2.922,100,29.17,rain,0.0,0.0,64.1,26.8,310.9,1010.7,51.8,9.9,218.9,18.9,9,,2020-06-13T05:28:44,2020-06-13T21:23:32,0.75,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"D5623,06670099999,06673099999,C3619,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-14,15.3,11.8,13.3,15.3,11.8,13.3,11.6,89.3,5.788,100,54.17,rain,0.0,0.0,35.8,14.5,213.8,1017.4,90.4,9.8,60.6,5.1,2,,2020-06-14T05:28:39,2020-06-14T21:24:01,0.78,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D5623,06670099999,06673099999,F3899,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-15,19.2,12.9,15.9,19.2,12.9,15.9,11.5,76.6,0.085,100,8.33,rain,0.0,0.0,15.7,9.5,212.4,1018.1,65.7,10.0,147.0,12.6,7,,2020-06-15T05:28:36,2020-06-15T21:24:27,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5623,06670099999,06673099999,F3899,06660099999,06674099999,E8728,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-16,20.5,13.7,16.4,20.5,13.7,16.4,12.3,77.5,0.01,100,4.17,rain,0.0,0.0,30.1,16.0,72.4,1015.9,54.5,10.0,210.7,18.2,7,,2020-06-16T05:28:36,2020-06-16T21:24:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06670099999,06673099999,C3619,06660099999,06674099999,E8728,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-17,14.8,12.7,14.0,14.8,12.7,14.0,12.3,89.9,21.655,100,66.67,rain,0.0,0.0,38.5,16.6,273.5,1012.7,71.9,9.1,85.2,7.2,5,,2020-06-17T05:28:39,2020-06-17T21:25:13,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06670099999,06673099999,C3619,06660099999,06674099999,E8728,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-18,20.3,10.9,14.4,20.3,10.9,14.4,10.8,81.6,5.699,100,20.83,rain,0.0,0.0,41.2,14.2,210.5,1014.4,41.3,7.9,169.5,14.5,9,,2020-06-18T05:28:43,2020-06-18T21:25:33,0.91,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"06670099999,06673099999,06660099999,06674099999,E8728,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-19,15.6,11.3,13.2,15.6,11.3,13.2,11.1,87.6,0.892,100,58.33,rain,0.0,0.0,28.5,12.7,199.9,1019.0,63.1,9.8,114.0,9.7,4,,2020-06-19T05:28:51,2020-06-19T21:25:50,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06670099999,06673099999,06660099999,06674099999,E8728,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-20,21.1,11.8,16.1,21.1,11.8,16.1,10.5,71.7,0.017,100,12.5,rain,0.0,0.0,24.9,12.3,21.0,1021.0,35.0,9.6,204.9,17.6,8,,2020-06-20T05:29:01,2020-06-20T21:26:04,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06670099999,06673099999,F3899,06660099999,06674099999,E8728,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-21,23.2,13.2,18.0,23.2,13.2,18.0,10.8,64.9,0.0,0,0.0,,0.0,0.0,25.3,9.9,270.4,1021.0,42.1,10.0,251.5,21.5,9,,2020-06-21T05:29:13,2020-06-21T21:26:17,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,E8728,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-22,23.5,15.6,19.1,23.5,15.6,19.1,12.3,66.0,0.0,0,0.0,,0.0,0.0,20.3,6.9,23.5,1023.1,41.0,10.0,225.5,19.3,8,,2020-06-22T05:29:28,2020-06-22T21:26:26,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-23,26.4,13.7,20.4,26.4,13.7,20.4,11.9,60.0,0.0,0,0.0,,0.0,0.0,38.8,15.1,44.5,1021.5,12.5,10.0,336.7,28.9,9,,2020-06-23T05:29:45,2020-06-23T21:26:33,0.08,Clear,Clear conditions throughout the day.,clear-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-24,27.0,15.0,21.1,26.7,15.0,21.1,10.6,53.1,0.0,0,0.0,,0.0,0.0,34.1,16.5,50.3,1018.9,5.3,10.0,337.2,28.9,9,,2020-06-24T05:30:05,2020-06-24T21:26:37,0.11,Clear,Clear conditions throughout the day.,clear-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-25,26.9,13.9,20.9,26.7,13.9,20.9,10.6,53.8,0.0,0,0.0,,0.0,0.0,27.5,13.5,41.3,1016.4,4.9,10.0,332.7,28.6,9,,2020-06-25T05:30:27,2020-06-25T21:26:39,0.15,Clear,Clear conditions throughout the day.,clear-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-26,27.0,15.7,19.9,27.6,15.7,19.9,14.7,73.0,0.7,100,25.0,rain,0.0,0.0,54.5,13.3,287.4,1014.2,51.4,10.0,190.7,16.6,9,,2020-06-26T05:30:51,2020-06-26T21:26:39,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,E8728,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-27,26.7,16.3,20.3,27.2,16.3,20.4,15.2,74.6,1.134,100,25.0,rain,0.0,0.0,42.1,13.8,197.9,1014.4,52.3,10.0,241.5,20.8,9,,2020-06-27T05:31:18,2020-06-27T21:26:35,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-28,24.7,15.3,19.8,24.7,15.3,19.8,14.8,73.9,4.681,100,20.83,rain,0.0,0.0,38.2,13.8,265.5,1016.1,44.4,9.8,154.0,13.6,6,,2020-06-28T05:31:47,2020-06-28T21:26:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-29,22.5,13.8,17.0,22.5,13.8,17.0,13.6,82.6,22.553,100,62.5,rain,0.0,0.0,38.2,13.0,264.8,1015.7,72.5,9.2,162.9,14.2,6,,2020-06-29T05:32:18,2020-06-29T21:26:21,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5623,06670099999,06647099999,06673099999,06613099999,06660099999,06674099999,06620099999,05731,06664099999,06644099999,06624099999"
"ZÃ¼rich, ZH, Schweiz",2020-06-30,25.8,13.2,19.0,25.8,13.2,19.0,11.8,65.1,0.0,0,0.0,,0.0,0.0,33.8,15.7,265.9,1013.8,19.5,10.0,330.8,28.6,9,,2020-06-30T05:32:51,2020-06-30T21:26:10,0.33,Clear,Clear conditions throughout the day.,clear-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-01,29.5,15.6,21.6,29.9,15.6,21.6,14.7,67.5,4.371,100,12.5,rain,0.0,0.0,39.4,20.2,213.0,1010.8,22.7,10.0,316.9,27.4,9,,2020-07-01T05:33:26,2020-07-01T21:25:56,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-02,22.6,16.4,18.8,22.6,16.4,18.8,15.5,81.6,9.726,100,50.0,rain,0.0,0.0,57.5,15.5,249.2,1013.8,65.5,10.0,166.7,14.5,6,,2020-07-02T05:34:03,2020-07-02T21:25:40,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-03,18.7,15.0,16.6,18.7,15.0,16.6,12.7,78.6,0.983,100,50.0,rain,0.0,0.0,18.1,9.0,232.7,1018.9,77.5,10.0,113.1,9.8,4,,2020-07-03T05:34:43,2020-07-03T21:25:21,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5623,06670099999,06673099999,C3619,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-04,24.6,13.2,18.6,24.6,13.2,18.6,11.5,66.6,0.0,0,0.0,,0.0,0.0,30.2,12.7,252.1,1020.1,43.9,10.0,257.6,22.1,8,,2020-07-04T05:35:24,2020-07-04T21:25:00,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-05,27.2,15.2,21.2,27.6,15.2,21.3,13.6,63.2,0.0,0,0.0,,0.0,0.0,31.8,16.3,250.6,1018.2,28.2,10.0,327.0,28.1,10,,2020-07-05T05:36:07,2020-07-05T21:24:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-06,21.1,15.4,18.9,21.1,15.4,18.9,10.8,60.9,0.0,0,0.0,,0.0,0.0,45.7,22.3,279.1,1017.2,54.0,10.0,211.9,18.3,9,,2020-07-06T05:36:52,2020-07-06T21:24:09,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-07,22.7,10.1,16.7,22.7,10.1,16.7,5.8,51.2,0.0,0,0.0,,0.0,0.0,31.5,11.4,34.6,1019.7,27.4,10.0,334.5,28.8,9,,2020-07-07T05:37:39,2020-07-07T21:23:40,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-08,26.5,12.6,19.3,26.5,12.6,19.3,8.6,52.4,0.0,0,0.0,,0.0,0.0,32.0,16.0,263.4,1017.6,31.8,10.0,328.4,28.5,9,,2020-07-08T05:38:28,2020-07-08T21:23:08,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06647099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-09,29.4,15.5,22.2,28.1,15.5,21.9,11.1,53.1,0.0,0,0.0,,0.0,0.0,42.2,20.1,241.4,1016.0,52.9,10.0,301.4,26.0,9,,2020-07-09T05:39:18,2020-07-09T21:22:34,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06263,06673099999,06660099999,06674099999,05731,02953,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-10,29.2,17.7,22.9,28.7,17.7,22.9,13.3,56.5,4.061,100,20.83,rain,0.0,0.0,51.3,24.9,268.6,1013.3,45.3,10.0,279.0,24.0,10,,2020-07-10T05:40:10,2020-07-10T21:21:58,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D5623,06670099999,06647099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-11,19.7,14.2,16.5,19.7,14.2,16.5,14.1,86.1,18.569,100,62.5,rain,0.0,0.0,26.5,10.8,156.3,1020.7,66.4,9.7,150.5,12.8,7,,2020-07-11T05:41:04,2020-07-11T21:21:19,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-12,23.1,11.3,17.2,23.1,11.3,17.2,9.8,66.0,0.0,0,0.0,,0.0,0.0,45.1,17.9,48.1,1022.9,42.2,10.0,315.7,27.3,9,,2020-07-12T05:41:59,2020-07-12T21:20:37,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-13,23.7,11.7,18.2,23.7,11.7,18.2,8.2,54.6,0.0,0,0.0,,0.0,0.0,27.7,13.6,39.8,1019.8,58.0,10.0,314.5,27.1,9,,2020-07-13T05:42:56,2020-07-13T21:19:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-14,25.5,13.1,19.4,25.5,13.1,19.4,8.7,53.4,0.0,0,0.0,,0.0,0.0,31.3,13.1,280.7,1014.8,45.2,10.0,290.8,25.1,9,,2020-07-14T05:43:54,2020-07-14T21:19:07,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-15,20.2,14.8,17.1,20.2,14.8,17.1,11.9,72.4,5.601,100,37.5,rain,0.0,0.0,40.1,12.1,265.7,1014.6,74.5,10.0,115.4,9.8,5,,2020-07-15T05:44:53,2020-07-15T21:18:19,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-16,17.0,14.0,15.0,17.0,14.0,15.0,13.2,89.4,5.251,100,75.0,rain,0.0,0.0,24.4,11.6,250.3,1019.0,90.8,9.9,63.5,5.4,3,,2020-07-16T05:45:54,2020-07-16T21:17:28,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-17,18.7,13.8,15.8,18.7,13.8,15.8,13.5,87.0,5.497,100,58.33,rain,0.0,0.0,15.5,7.2,322.1,1019.5,73.7,8.6,123.0,10.8,5,,2020-07-17T05:46:56,2020-07-17T21:16:34,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-18,23.2,11.6,17.5,23.2,11.6,17.5,10.4,68.0,0.0,0,0.0,,0.0,0.0,31.7,13.4,47.6,1018.7,34.6,10.0,321.3,27.7,9,,2020-07-18T05:48:00,2020-07-18T21:15:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-19,26.2,12.1,19.3,26.2,12.1,19.3,10.9,61.0,0.0,0,0.0,,0.0,0.0,20.5,8.7,47.2,1016.2,26.3,10.0,316.3,27.4,9,,2020-07-19T05:49:04,2020-07-19T21:14:41,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-20,29.0,15.1,21.8,27.6,15.1,21.6,11.7,56.9,0.0,0,0.0,,0.0,0.0,29.7,14.6,238.8,1016.1,25.7,10.0,310.5,26.7,9,,2020-07-20T05:50:10,2020-07-20T21:13:42,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-21,26.8,16.1,21.4,27.3,16.1,21.4,14.4,64.9,0.012,100,16.67,rain,0.0,0.0,24.9,11.4,203.3,1018.7,38.8,10.0,196.8,16.9,8,,2020-07-21T05:51:16,2020-07-21T21:12:40,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,E8728,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-22,26.8,17.1,21.8,27.3,17.1,21.8,15.4,68.3,0.013,100,12.5,rain,0.0,0.0,30.6,11.7,246.9,1018.4,45.0,10.0,203.1,17.1,8,,2020-07-22T05:52:24,2020-07-22T21:11:35,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5623,06670099999,06647099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-23,26.7,17.2,21.9,26.7,17.2,21.9,13.3,61.3,0.0,0,0.0,,0.0,0.0,30.2,11.5,264.8,1015.0,41.8,10.0,270.9,23.4,8,,2020-07-23T05:53:33,2020-07-23T21:10:29,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-24,22.2,16.7,18.8,22.2,16.7,18.8,11.7,64.5,1.24,100,33.33,rain,0.0,0.0,39.8,16.3,234.5,1013.9,62.2,9.9,123.6,10.6,6,,2020-07-24T05:54:42,2020-07-24T21:09:21,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5623,06670099999,06673099999,C3619,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-25,26.6,14.6,20.6,26.6,14.6,20.6,12.2,62.2,0.0,0,0.0,,0.0,0.0,29.0,11.5,236.1,1013.9,38.1,10.0,270.0,23.3,9,,2020-07-25T05:55:52,2020-07-25T21:08:11,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,C3619,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-26,25.9,16.5,20.8,25.9,16.5,20.8,13.7,65.2,1.474,100,25.0,rain,0.0,0.0,54.2,16.0,277.5,1013.7,56.4,10.0,196.8,17.0,7,,2020-07-26T05:57:04,2020-07-26T21:06:59,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-27,30.0,15.3,22.6,29.2,15.3,22.5,13.9,61.1,0.0,0,0.0,,0.0,0.0,35.3,14.5,211.0,1015.4,12.0,10.0,302.8,25.9,8,,2020-07-27T05:58:15,2020-07-27T21:05:45,0.25,Clear,Clear conditions throughout the day.,clear-day,"D5623,06670099999,06263,06647099999,06673099999,C3619,06660099999,06674099999,05731,02953,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-28,29.7,21.4,24.3,29.8,21.4,24.3,15.8,59.4,1.025,100,16.67,rain,0.0,0.0,39.7,15.7,270.0,1013.1,27.0,10.0,229.5,19.8,8,,2020-07-28T05:59:28,2020-07-28T21:04:29,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5623,06670099999,06673099999,C3619,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-29,27.7,18.2,22.5,27.8,18.2,22.6,13.1,55.9,0.006,100,12.5,rain,0.0,0.0,23.6,10.7,352.0,1017.5,40.5,10.0,283.3,24.4,8,,2020-07-29T06:00:41,2020-07-29T21:03:11,0.31,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"D5623,06670099999,06673099999,C3619,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-30,30.7,15.8,23.2,29.8,15.8,23.0,12.8,53.6,0.0,0,0.0,,0.0,0.0,16.7,5.9,61.9,1017.5,39.1,10.0,289.9,24.9,8,,2020-07-30T06:01:55,2020-07-30T21:01:51,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06647099999,06673099999,C3619,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-07-31,33.5,19.5,26.3,33.0,19.5,26.3,16.5,58.6,0.0,0,0.0,,0.0,0.0,22.3,10.6,221.5,1015.1,32.6,10.0,283.8,24.7,8,,2020-07-31T06:03:10,2020-07-31T21:00:30,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,C3619,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-08-01,29.4,21.4,25.0,29.2,21.4,25.1,16.5,60.1,0.089,100,4.17,rain,0.0,0.0,44.2,16.0,224.6,1014.2,21.7,10.0,197.9,17.1,7,,2020-08-01T06:04:25,2020-08-01T20:59:07,0.42,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"D5623,06670099999,06673099999,C3619,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-08-02,23.4,16.5,19.6,23.4,16.5,19.6,16.2,81.5,10.008,100,45.83,rain,0.0,0.0,56.6,16.8,302.1,1014.8,43.5,9.5,126.0,11.0,5,,2020-08-02T06:05:40,2020-08-02T20:57:42,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-08-03,18.0,12.4,15.8,18.0,12.4,15.8,14.6,92.4,20.95,100,75.0,rain,0.0,0.0,32.9,13.4,253.1,1012.5,67.9,8.7,63.5,5.5,2,,2020-08-03T06:06:56,2020-08-03T20:56:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5623,06670099999,06673099999,F3899,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-08-04,15.7,12.2,13.5,15.7,12.2,13.5,12.3,92.7,16.984,100,75.0,rain,0.0,0.0,24.1,9.5,267.1,1016.2,80.9,8.7,93.4,8.0,4,,2020-08-04T06:08:12,2020-08-04T20:54:48,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-08-05,22.2,10.3,15.9,22.2,10.3,15.9,10.6,74.4,0.004,100,4.17,rain,0.0,0.0,42.6,18.4,56.5,1018.0,23.3,7.6,281.7,24.4,8,,2020-08-05T06:09:29,2020-08-05T20:53:18,0.56,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"D5623,06670099999,06263,06673099999,C5455,06660099999,06674099999,05731,02953,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-08-06,25.8,11.7,18.7,25.8,11.7,18.7,12.4,69.4,0.001,100,4.17,rain,0.0,0.0,22.7,9.8,50.1,1018.6,4.0,10.0,290.6,25.2,8,,2020-08-06T06:10:46,2020-08-06T20:51:47,0.59,Rain,Clear conditions throughout the day with morning rain.,rain,"D5623,06670099999,06673099999,C5455,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-08-07,28.5,15.1,21.5,28.4,15.1,21.5,15.5,71.4,0.0,0,0.0,,0.0,0.0,16.5,8.5,51.4,1018.9,0.5,10.0,285.5,24.6,8,,2020-08-07T06:12:04,2020-08-07T20:50:14,0.62,Clear,Clear conditions throughout the day.,clear-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-08-08,28.8,16.8,22.7,28.5,16.8,22.6,14.9,64.4,0.0,0,0.0,,0.0,0.0,21.0,9.5,54.7,1019.2,0.0,10.0,284.6,24.6,8,,2020-08-08T06:13:21,2020-08-08T20:48:40,0.65,Clear,Clear conditions throughout the day.,clear-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-08-09,29.4,17.0,22.9,28.9,17.0,22.8,14.2,60.6,0.0,0,0.0,,0.0,0.0,21.1,9.5,52.0,1016.9,3.0,10.0,282.8,24.5,8,,2020-08-09T06:14:39,2020-08-09T20:47:05,0.69,Clear,Clear conditions throughout the day.,clear-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-08-10,30.5,18.0,23.3,30.1,18.0,23.3,15.3,63.4,0.0,0,0.0,,0.0,0.0,37.5,18.0,180.3,1013.9,66.4,10.0,256.1,22.3,8,,2020-08-10T06:15:58,2020-08-10T20:45:28,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
"ZÃ¼rich, ZH, Schweiz",2020-08-11,30.4,19.2,23.7,30.4,19.2,23.7,15.7,62.9,2.531,100,4.17,rain,0.0,0.0,20.8,10.5,125.7,1015.1,44.0,10.0,272.5,23.6,8,,2020-08-11T06:17:16,2020-08-11T20:43:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D5623,06670099999,06673099999,06660099999,06674099999,06664099999,06644099999"
